id,status,page_type,cluster,primary_keyword,title,slug,situation,variables_json,target_tool,pillar_ref,related_refs,outline,last_generated_at,published_at,quality_score,flags,gsc_impressions,gsc_clicks,ctr,avg_position,refresh_reason,route,cta_type,tier,source_page_id
"SEO-0279","idea","cluster","pricing","Germany","Freelance rate for marketing consultant in Germany","freelance-rate-for-marketing-consultant-in-germany","","{""seed"":""Germany"",""country"":""Germany"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-marketing-consultant-in-germany","pricing","expanded","EXP-165"
"SEO-0280","idea","cluster","pricing","France","Freelance rate for marketing consultant in France","freelance-rate-for-marketing-consultant-in-france","","{""seed"":""France"",""country"":""France"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-marketing-consultant-in-france","pricing","expanded","EXP-166"
"SEO-0281","idea","cluster","pricing","Netherlands","Freelance rate for marketing consultant in Netherlands","freelance-rate-for-marketing-consultant-in-netherlands","","{""seed"":""Netherlands"",""country"":""Netherlands"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-marketing-consultant-in-netherlands","pricing","expanded","EXP-167"
"SEO-0282","idea","cluster","pricing","Singapore","Freelance rate for marketing consultant in Singapore","freelance-rate-for-marketing-consultant-in-singapore","","{""seed"":""Singapore"",""country"":""Singapore"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-marketing-consultant-in-singapore","pricing","expanded","EXP-168"
"SEO-0283","idea","cluster","pricing","India","Freelance rate for marketing consultant in India","freelance-rate-for-marketing-consultant-in-india","","{""seed"":""India"",""country"":""India"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-marketing-consultant-in-india","pricing","expanded","EXP-169"
"SEO-0284","idea","cluster","pricing","Philippines","Freelance rate for marketing consultant in Philippines","freelance-rate-for-marketing-consultant-in-philippines","","{""seed"":""Philippines"",""country"":""Philippines"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-marketing-consultant-in-philippines","pricing","expanded","EXP-170"
"SEO-0285","idea","cluster","pricing","US","Freelance rate for SEO specialist in US","freelance-rate-for-seo-specialist-in-us","","{""seed"":""US"",""country"":""US"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-us","pricing","expanded","EXP-171"
"SEO-0286","idea","cluster","pricing","UK","Freelance rate for SEO specialist in UK","freelance-rate-for-seo-specialist-in-uk","","{""seed"":""UK"",""country"":""UK"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-uk","pricing","expanded","EXP-172"
"SEO-0287","idea","cluster","pricing","Canada","Freelance rate for SEO specialist in Canada","freelance-rate-for-seo-specialist-in-canada","","{""seed"":""Canada"",""country"":""Canada"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-canada","pricing","expanded","EXP-173"
"SEO-0288","idea","cluster","pricing","Australia","Freelance rate for SEO specialist in Australia","freelance-rate-for-seo-specialist-in-australia","","{""seed"":""Australia"",""country"":""Australia"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-australia","pricing","expanded","EXP-174"
"SEO-0289","idea","cluster","pricing","Germany","Freelance rate for SEO specialist in Germany","freelance-rate-for-seo-specialist-in-germany","","{""seed"":""Germany"",""country"":""Germany"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-germany","pricing","expanded","EXP-175"
"SEO-0290","idea","cluster","pricing","France","Freelance rate for SEO specialist in France","freelance-rate-for-seo-specialist-in-france","","{""seed"":""France"",""country"":""France"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-france","pricing","expanded","EXP-176"
"SEO-0291","idea","cluster","pricing","Netherlands","Freelance rate for SEO specialist in Netherlands","freelance-rate-for-seo-specialist-in-netherlands","","{""seed"":""Netherlands"",""country"":""Netherlands"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-netherlands","pricing","expanded","EXP-177"
"SEO-0292","idea","cluster","pricing","Singapore","Freelance rate for SEO specialist in Singapore","freelance-rate-for-seo-specialist-in-singapore","","{""seed"":""Singapore"",""country"":""Singapore"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-singapore","pricing","expanded","EXP-178"
"SEO-0293","idea","cluster","pricing","India","Freelance rate for SEO specialist in India","freelance-rate-for-seo-specialist-in-india","","{""seed"":""India"",""country"":""India"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-india","pricing","expanded","EXP-179"
"SEO-0294","idea","cluster","pricing","Philippines","Freelance rate for SEO specialist in Philippines","freelance-rate-for-seo-specialist-in-philippines","","{""seed"":""Philippines"",""country"":""Philippines"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-seo-specialist-in-philippines","pricing","expanded","EXP-180"
"SEO-0295","idea","cluster","pricing","US","Freelance rate for UX designer in US","freelance-rate-for-ux-designer-in-us","","{""seed"":""US"",""country"":""US"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-us","pricing","expanded","EXP-181"
"SEO-0296","idea","cluster","pricing","UK","Freelance rate for UX designer in UK","freelance-rate-for-ux-designer-in-uk","","{""seed"":""UK"",""country"":""UK"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-uk","pricing","expanded","EXP-182"
"SEO-0297","idea","cluster","pricing","Canada","Freelance rate for UX designer in Canada","freelance-rate-for-ux-designer-in-canada","","{""seed"":""Canada"",""country"":""Canada"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-canada","pricing","expanded","EXP-183"
"SEO-0298","idea","cluster","pricing","Australia","Freelance rate for UX designer in Australia","freelance-rate-for-ux-designer-in-australia","","{""seed"":""Australia"",""country"":""Australia"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-australia","pricing","expanded","EXP-184"
"SEO-0299","idea","cluster","pricing","Germany","Freelance rate for UX designer in Germany","freelance-rate-for-ux-designer-in-germany","","{""seed"":""Germany"",""country"":""Germany"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-germany","pricing","expanded","EXP-185"
"SEO-0300","idea","cluster","pricing","France","Freelance rate for UX designer in France","freelance-rate-for-ux-designer-in-france","","{""seed"":""France"",""country"":""France"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-france","pricing","expanded","EXP-186"
"SEO-0301","idea","cluster","pricing","Netherlands","Freelance rate for UX designer in Netherlands","freelance-rate-for-ux-designer-in-netherlands","","{""seed"":""Netherlands"",""country"":""Netherlands"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-netherlands","pricing","expanded","EXP-187"
"SEO-0302","idea","cluster","pricing","Singapore","Freelance rate for UX designer in Singapore","freelance-rate-for-ux-designer-in-singapore","","{""seed"":""Singapore"",""country"":""Singapore"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-singapore","pricing","expanded","EXP-188"
"SEO-0303","idea","cluster","pricing","India","Freelance rate for UX designer in India","freelance-rate-for-ux-designer-in-india","","{""seed"":""India"",""country"":""India"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-india","pricing","expanded","EXP-189"
"SEO-0304","idea","cluster","pricing","Philippines","Freelance rate for UX designer in Philippines","freelance-rate-for-ux-designer-in-philippines","","{""seed"":""Philippines"",""country"":""Philippines"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-ux-designer-in-philippines","pricing","expanded","EXP-190"
"SEO-0305","idea","cluster","pricing","US","Freelance rate for brand designer in US","freelance-rate-for-brand-designer-in-us","","{""seed"":""US"",""country"":""US"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-us","pricing","expanded","EXP-191"
"SEO-0306","idea","cluster","pricing","UK","Freelance rate for brand designer in UK","freelance-rate-for-brand-designer-in-uk","","{""seed"":""UK"",""country"":""UK"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-uk","pricing","expanded","EXP-192"
"SEO-0307","idea","cluster","pricing","Canada","Freelance rate for brand designer in Canada","freelance-rate-for-brand-designer-in-canada","","{""seed"":""Canada"",""country"":""Canada"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-canada","pricing","expanded","EXP-193"
"SEO-0308","idea","cluster","pricing","Australia","Freelance rate for brand designer in Australia","freelance-rate-for-brand-designer-in-australia","","{""seed"":""Australia"",""country"":""Australia"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-australia","pricing","expanded","EXP-194"
"SEO-0309","idea","cluster","pricing","Germany","Freelance rate for brand designer in Germany","freelance-rate-for-brand-designer-in-germany","","{""seed"":""Germany"",""country"":""Germany"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-germany","pricing","expanded","EXP-195"
"SEO-0310","idea","cluster","pricing","France","Freelance rate for brand designer in France","freelance-rate-for-brand-designer-in-france","","{""seed"":""France"",""country"":""France"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-france","pricing","expanded","EXP-196"
"SEO-0311","idea","cluster","pricing","Netherlands","Freelance rate for brand designer in Netherlands","freelance-rate-for-brand-designer-in-netherlands","","{""seed"":""Netherlands"",""country"":""Netherlands"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-netherlands","pricing","expanded","EXP-197"
"SEO-0312","idea","cluster","pricing","Singapore","Freelance rate for brand designer in Singapore","freelance-rate-for-brand-designer-in-singapore","","{""seed"":""Singapore"",""country"":""Singapore"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-singapore","pricing","expanded","EXP-198"
"SEO-0313","idea","cluster","pricing","India","Freelance rate for brand designer in India","freelance-rate-for-brand-designer-in-india","","{""seed"":""India"",""country"":""India"",""expansion_rule"":""EXP-PRICING-PROFESSION-COUNTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-rate-for-brand-designer-in-india","pricing","expanded","EXP-199"
